Slope,Elevation,Corina,Target
250,1849,Permanently irrigated land,0.0
229,1893,Transitional woodland,0.0
244,1948,Sparsely vegetated areas,0.0
170,3186,Bare rocks,0.0
246,2777,Sparsely vegetated areas,0.0
208,2410,Sparsely vegetated areas,0.0
227,1460,Transitional woodland,0.0
216,2982,Sparsely vegetated areas,0.0
170,2407,Bare rocks,0.0
235,1893,Bare rocks,0.0
239,2843,Sparsely vegetated areas,0.0
225,2580,Natural grasslands,0.0
213,2235,Sparsely vegetated areas,0.0
194,1888,Sparsely vegetated areas,0.0
237,2132,Sparsely vegetated areas,0.0
231,2129,Natural grasslands,0.0
250,2616,Sparsely vegetated areas,0.0
250,1892,Permanently irrigated land,0.0
233,3528,Bare rocks,0.0
250,1850,Inland marshes,0.0
236,1518,Broad-leaved forest,0.0
243,2468,Natural grasslands,0.0
244,2008,Sparsely vegetated areas,0.0
204,3195,Bare rocks,0.0
229,2290,Sparsely vegetated areas,0.0
244,2511,Natural grasslands,0.0
232,2132,Natural grasslands,0.0
250,1858,Permanently irrigated land,0.0
245,2278,Sparsely vegetated areas,0.0
249,1875,Permanently irrigated land,0.0
223,1980,Bare rocks,0.0
243,2010,Natural grasslands,0.0
241,1975,Transitional woodland,0.0
193,2554,Bare rocks,0.0
250,1851,Inland marshes,0.0
224,2130,Bare rocks,0.0
245,2139,Sparsely vegetated areas,0.0
250,1854,Permanently irrigated land,0.0
241,2031,Sparsely vegetated areas,0.0
193,1884,Transitional woodland,0.0
234,2028,Sparsely vegetated areas,0.0
230,2052,Sparsely vegetated areas,0.0
250,1849,Non-Irrigated Arable Land,0.0
243,2560,Natural grasslands,0.0
249,2778,Natural grasslands,0.0
229,3013,Bare rocks,0.0
232,2388,Natural grasslands,0.0
247,2175,Natural grasslands,0.0
248,2704,Sparsely vegetated areas,0.0
229,2572,Natural grasslands,0.0
198,2801,Bare rocks,0.0
234,2467,Sparsely vegetated areas,0.0
250,1849,Inland marshes,0.0
192,2445,Sparsely vegetated areas,0.0
235,2860,Bare rocks,0.0
186,2575,Bare rocks,0.0
229,2452,Bare rocks,0.0
235,2913,Bare rocks,0.0
237,2243,Natural grasslands,0.0
231,2446,Sparsely vegetated areas,0.0
216,2557,Natural grasslands,0.0
240,2773,Natural grasslands,0.0
249,1858,Land principally occupied by agriculture,0.0
224,2403,Sparsely vegetated areas,0.0
233,2234,Sparsely vegetated areas,0.0
213,2634,Sparsely vegetated areas,0.0
202,2970,Sparsely vegetated areas,0.0
250,1873,Complex cultivation patterns,0.0
217,1586,Bare rocks,0.0
242,2028,Sparsely vegetated areas,0.0
250,1851,Permanently irrigated land,0.0
233,3249,Sparsely vegetated areas,0.0
203,2675,Natural grasslands,0.0
191,2524,Bare rocks,0.0
250,1849,Inland marshes,0.0
226,3027,Sparsely vegetated areas,0.0
250,1871,Land principally occupied by agriculture,0.0
230,3203,Natural grasslands,0.0
211,2727,Bare rocks,0.0
241,3105,Bare rocks,0.0
250,1852,Permanently irrigated land,0.0
234,1694,Transitional woodland,0.0
245,2044,Natural grasslands,0.0
240,2253,Natural grasslands,0.0
240,2192,Pastures,0.0
236,2808,Natural grasslands,0.0
229,3162,Sparsely vegetated areas,0.0
238,2576,Natural grasslands,0.0
203,3509,Bare rocks,0.0
207,2848,Bare rocks,0.0
250,1864,Complex cultivation patterns,0.0
208,1839,Natural grasslands,0.0
234,2425,Sparsely vegetated areas,0.0
218,2009,Bare rocks,0.0
250,1905,Land principally occupied by agriculture,0.0
228,2031,Natural grasslands,0.0
250,1853,Inland marshes,0.0
230,2275,Sparsely vegetated areas,0.0
236,2052,Sparsely vegetated areas,0.0
162,2498,Bare rocks,0.0
215,2753,Natural grasslands,0.0
250,1853,Inland marshes,0.0
205,1687,Natural grasslands,0.0
245,1710,Sparsely vegetated areas,0.0
248,2699,Bare rocks,0.0
246,2254,Sparsely vegetated areas,0.0
250,1904,Permanently irrigated land,0.0
250,1849,Inland marshes,0.0
244,1947,Natural grasslands,0.0
231,2397,Sparsely vegetated areas,0.0
215,1810,Natural grasslands,0.0
191,2764,Bare rocks,0.0
247,2613,Natural grasslands,0.0
236,2363,Natural grasslands,0.0
250,1858,Non-Irrigated Arable Land,0.0
245,1487,Broad-leaved forest,0.0
250,1864,Permanently irrigated land,0.0
231,1932,Natural grasslands,0.0
227,3128,Bare rocks,0.0
205,2101,Bare rocks,0.0
250,1280,Land principally occupied by agriculture,0.0
232,2462,Natural grasslands,0.0
243,3155,Sparsely vegetated areas,0.0
249,1902,Permanently irrigated land,0.0
164,2049,Bare rocks,0.0
250,1853,Permanently irrigated land,0.0
248,2499,Natural grasslands,0.0
215,2387,Sparsely vegetated areas,0.0
249,2377,Sparsely vegetated areas,0.0
250,1862,Permanently irrigated land,0.0
245,3139,Sparsely vegetated areas,0.0
215,2410,Bare rocks,0.0
210,3005,Sparsely vegetated areas,0.0
229,3098,Bare rocks,0.0
238,2002,Natural grasslands,0.0
248,1923,Permanently irrigated land,0.0
233,2878,Bare rocks,0.0
249,2078,Sparsely vegetated areas,0.0
245,2245,Sparsely vegetated areas,0.0
230,2168,Natural grasslands,0.0
250,1849,Inland marshes,0.0
240,2320,Sparsely vegetated areas,0.0
243,2010,Natural grasslands,0.0
220,2179,Sparsely vegetated areas,0.0
250,1850,Permanently irrigated land,0.0
206,1987,Sparsely vegetated areas,0.0
228,1807,Transitional woodland,0.0
250,1885,Permanently irrigated land,0.0
218,2099,Sparsely vegetated areas,0.0
221,2116,Sparsely vegetated areas,0.0
250,1851,Inland marshes,0.0
219,2709,Bare rocks,0.0
235,2192,Natural grasslands,0.0
204,2602,Sparsely vegetated areas,0.0
234,2138,Sparsely vegetated areas,0.0
217,2104,Natural grasslands,0.0
206,1688,Sparsely vegetated areas,0.0
223,2301,Sparsely vegetated areas,0.0
242,2262,Sparsely vegetated areas,0.0
250,1867,Permanently irrigated land,0.0
248,1536,Land principally occupied by agriculture,0.0
250,1850,Permanently irrigated land,0.0
250,1851,Permanently irrigated land,0.0
250,1848,Permanently irrigated land,0.0
233,2847,Sparsely vegetated areas,0.0
250,1855,Complex cultivation patterns,0.0
242,2095,Sparsely vegetated areas,0.0
221,2366,Natural grasslands,0.0
206,2836,Bare rocks,0.0
247,1878,Sparsely vegetated areas,0.0
222,2254,Sparsely vegetated areas,0.0
250,1850,Permanently irrigated land,0.0
250,1847,Inland marshes,0.0
223,2527,Bare rocks,0.0
199,2655,Natural grasslands,0.0
249,2110,Bare rocks,0.0
236,2752,Sparsely vegetated areas,0.0
226,2213,Natural grasslands,0.0
220,2401,Natural grasslands,0.0
224,2726,Bare rocks,0.0
227,2503,Bare rocks,0.0
216,2371,Sparsely vegetated areas,0.0
250,1848,Complex cultivation patterns,0.0
194,1982,Broad-leaved forest,0.0
247,1970,Land principally occupied by agriculture,0.0
177,2818,Bare rocks,0.0
240,1895,Land principally occupied by agriculture,0.0
218,3489,Bare rocks,0.0
220,2227,Sparsely vegetated areas,0.0
207,2313,Bare rocks,0.0
246,1864,Land principally occupied by agriculture,0.0
194,2105,Natural grasslands,0.0
223,1937,Transitional woodland,0.0
220,3049,Bare rocks,0.0
236,1593,Transitional woodland,0.0
250,1857,Permanently irrigated land,0.0
250,1850,Pastures,0.0
240,2428,Sparsely vegetated areas,0.0
196,1552,Transitional woodland,0.0
241,2428,Natural grasslands,0.0
250,1858,Permanently irrigated land,0.0
190,1333,Natural grasslands,0.0
211,2942,Bare rocks,0.0
250,1878,Permanently irrigated land,0.0
249,1904,Land principally occupied by agriculture,0.0
244,2560,Natural grasslands,0.0
147,2051,Broad-leaved forest,0.0
250,1851,Inland marshes,0.0
236,1829,Transitional woodland,0.0
126,2140,Broad-leaved forest,0.0
250,1853,Permanently irrigated land,0.0
245,2553,Sparsely vegetated areas,0.0
224,2809,Natural grasslands,0.0
250,1870,Land principally occupied by agriculture,0.0
250,1849,Inland marshes,0.0
239,1959,Sparsely vegetated areas,0.0
236,1525,Transitional woodland,0.0
232,2093,Sparsely vegetated areas,0.0
247,2225,Sparsely vegetated areas,0.0
236,2601,Sparsely vegetated areas,0.0
235,2789,Natural grasslands,0.0
246,1933,Natural grasslands,0.0
250,1848,Inland marshes,0.0
244,2718,Sparsely vegetated areas,0.0
221,2437,Natural grasslands,0.0
218,2093,Sparsely vegetated areas,0.0
250,1851,Permanently irrigated land,0.0
213,3373,Bare rocks,0.0
238,2385,Sparsely vegetated areas,0.0
235,2973,Natural grasslands,0.0
201,2151,Bare rocks,0.0
250,1865,Permanently irrigated land,0.0
231,2706,Bare rocks,0.0
238,2721,Bare rocks,0.0
232,3061,Natural grasslands,0.0
217,2152,Sparsely vegetated areas,0.0
207,1722,Transitional woodland,0.0
223,2020,Sparsely vegetated areas,0.0
247,2067,Sparsely vegetated areas,0.0
224,2515,Natural grasslands,0.0
250,1849,Permanently irrigated land,0.0
195,3539,Bare rocks,0.0
240,2919,Natural grasslands,0.0
223,2351,Natural grasslands,0.0
218,2840,Natural grasslands,0.0
235,2480,Sparsely vegetated areas,0.0
239,2846,Natural grasslands,0.0
195,2269,Natural grasslands,0.0
219,2110,Sparsely vegetated areas,0.0
243,2273,Sparsely vegetated areas,0.0
229,2184,Sparsely vegetated areas,0.0
239,3584,Bare rocks,0.0
232,2372,Sparsely vegetated areas,0.0
236,3134,Natural grasslands,0.0
247,2313,Sparsely vegetated areas,0.0
208,1903,Natural grasslands,0.0
237,2397,Sparsely vegetated areas,0.0
250,1851,Inland marshes,0.0
214,2011,Transitional woodland,0.0
220,1889,Sparsely vegetated areas,0.0
231,1879,Natural grasslands,0.0
238,2005,Sparsely vegetated areas,0.0
250,1850,Inland marshes,0.0
236,2099,Sparsely vegetated areas,0.0
247,2487,Sparsely vegetated areas,0.0
233,3663,Bare rocks,0.0
239,1936,Sparsely vegetated areas,0.0
237,2164,Natural grasslands,0.0
217,2468,Bare rocks,0.0
217,2086,Sparsely vegetated areas,0.0
249,1946,Permanently irrigated land,0.0
221,2303,Bare rocks,0.0
208,2570,Sparsely vegetated areas,0.0
248,2416,Sparsely vegetated areas,0.0
237,2266,Sparsely vegetated areas,0.0
242,2956,Sparsely vegetated areas,0.0
250,1854,Permanently irrigated land,0.0
240,3150,Natural grasslands,0.0
216,1975,Natural grasslands,0.0
214,3487,Bare rocks,0.0
241,2477,Bare rocks,0.0
217,1693,Transitional woodland,0.0
219,2563,Sparsely vegetated areas,0.0
250,1851,Inland marshes,0.0
250,1858,Land principally occupied by agriculture,0.0
212,2645,Bare rocks,0.0
233,2013,Sparsely vegetated areas,0.0
243,1198,Bare rocks,0.0
246,1931,Natural grasslands,0.0
232,1512,Natural grasslands,0.0
250,1912,Permanently irrigated land,0.0
198,2109,Sparsely vegetated areas,0.0
247,2620,Bare rocks,0.0
238,2715,Natural grasslands,0.0
250,1858,Non-Irrigated Arable Land,0.0
234,1612,Bare rocks,0.0
242,2079,Sparsely vegetated areas,0.0
250,1855,Discontinous Urban Fabric,0.0
226,2779,Natural grasslands,0.0
168,3158,Bare rocks,0.0
232,2429,Sparsely vegetated areas,0.0
249,1906,Permanently irrigated land,0.0
223,3094,Natural grasslands,0.0
233,2756,Bare rocks,0.0
249,2413,Natural grasslands,0.0
198,1837,Transitional woodland,0.0
209,2104,Sparsely vegetated areas,0.0
247,2369,Sparsely vegetated areas,0.0
250,1851,Permanently irrigated land,0.0
250,1877,Permanently irrigated land,0.0
250,1857,Permanently irrigated land,0.0
250,2769,Natural grasslands,0.0
213,2163,Sparsely vegetated areas,0.0
245,1876,Land principally occupied by agriculture,0.0
229,1892,Sparsely vegetated areas,0.0
236,2031,Sparsely vegetated areas,0.0
226,1967,Transitional woodland,0.0
200,2356,Sparsely vegetated areas,0.0
205,2234,Sparsely vegetated areas,0.0
243,1928,Sparsely vegetated areas,0.0
181,2156,Sparsely vegetated areas,0.0
246,2526,Sparsely vegetated areas,0.0
227,2041,Sparsely vegetated areas,0.0
250,1850,Permanently irrigated land,0.0
243,1424,Land principally occupied by agriculture,0.0
196,3005,Bare rocks,0.0
231,1960,Sparsely vegetated areas,0.0
212,2336,Sparsely vegetated areas,0.0
248,2024,Pastures,0.0
245,2390,Sparsely vegetated areas,0.0
233,2087,Sparsely vegetated areas,0.0
229,2733,Natural grasslands,0.0
242,2094,Sparsely vegetated areas,0.0
245,2851,Sparsely vegetated areas,0.0
229,2432,Sparsely vegetated areas,0.0
204,2802,Sparsely vegetated areas,0.0
211,1674,Sparsely vegetated areas,0.0
221,2534,Natural grasslands,0.0
250,1855,Permanently irrigated land,0.0
237,2661,Natural grasslands,0.0
245,2089,Natural grasslands,0.0
248,1955,Sparsely vegetated areas,0.0
243,2637,Sparsely vegetated areas,0.0
247,2518,Sparsely vegetated areas,0.0
250,1866,Permanently irrigated land,0.0
241,2233,Bare rocks,0.0
236,2152,Sparsely vegetated areas,0.0
212,2568,Sparsely vegetated areas,0.0
250,1853,Complex cultivation patterns,0.0
224,1785,Transitional woodland,0.0
250,1849,Inland marshes,0.0
195,2255,Bare rocks,0.0
250,1850,Non-Irrigated Arable Land,0.0
249,1866,Land principally occupied by agriculture,0.0
250,1852,Inland marshes,0.0
249,1905,Permanently irrigated land,0.0
230,1554,Bare rocks,0.0
236,2183,Natural grasslands,0.0
246,2443,Sparsely vegetated areas,0.0
240,2305,Sparsely vegetated areas,0.0
250,1851,Permanently irrigated land,0.0
233,2170,Sparsely vegetated areas,0.0
218,2551,Natural grasslands,0.0
250,1891,Discontinous Urban Fabric,0.0
240,1970,Sparsely vegetated areas,0.0
241,2544,Natural grasslands,0.0
250,1847,Inland marshes,0.0
208,2398,Sparsely vegetated areas,0.0
226,2127,Sparsely vegetated areas,0.0
232,1447,Natural grasslands,0.0
250,1845,Non-Irrigated Arable Land,0.0
250,1852,Permanently irrigated land,0.0
250,1852,Inland marshes,0.0
208,2888,Sparsely vegetated areas,0.0
250,1870,Permanently irrigated land,0.0
250,1854,Land principally occupied by agriculture,0.0
250,1886,Permanently irrigated land,0.0
235,2341,Bare rocks,0.0
250,1847,Inland marshes,0.0
250,1850,Inland marshes,0.0
250,1852,Inland marshes,0.0
244,2191,Natural grasslands,0.0
227,3114,Bare rocks,0.0
235,3166,Bare rocks,0.0
250,1857,Permanently irrigated land,0.0
247,3567,Bare rocks,0.0
216,2775,Bare rocks,0.0
237,2358,Natural grasslands,0.0
250,1870,Permanently irrigated land,0.0
212,2246,Sparsely vegetated areas,0.0
248,2532,Natural grasslands,0.0
228,3303,Bare rocks,0.0
250,1874,Land principally occupied by agriculture,0.0
192,2976,Bare rocks,0.0
231,2272,Sparsely vegetated areas,0.0
250,1850,Non-Irrigated Arable Land,0.0
244,2061,Sparsely vegetated areas,0.0
213,2960,Bare rocks,0.0
213,1933,Sparsely vegetated areas,0.0
238,2203,Sparsely vegetated areas,0.0
245,3177,Natural grasslands,0.0
228,2005,Natural grasslands,0.0
244,3396,Bare rocks,0.0
250,1850,Permanently irrigated land,0.0
232,2523,Bare rocks,0.0
220,2529,Natural grasslands,0.0
249,2178,Natural grasslands,0.0
206,1948,Sparsely vegetated areas,0.0
209,2530,Sparsely vegetated areas,0.0
228,2530,Natural grasslands,0.0
223,2591,Sparsely vegetated areas,0.0
234,2326,Natural grasslands,0.0
250,1847,Non-Irrigated Arable Land,0.0
229,3090,Bare rocks,0.0
208,2031,Natural grasslands,0.0
250,1851,Inland marshes,0.0
249,1913,Permanently irrigated land,0.0
234,2644,Sparsely vegetated areas,0.0
245,1874,Land principally occupied by agriculture,0.0
224,1823,Natural grasslands,0.0
246,2153,Sparsely vegetated areas,0.0
209,2042,Transitional woodland,0.0
229,2024,Natural grasslands,0.0
235,2927,Bare rocks,0.0
200,1875,Sparsely vegetated areas,0.0
229,1375,Natural grasslands,0.0
237,2551,Natural grasslands,0.0
225,1849,Sparsely vegetated areas,0.0
234,2052,Natural grasslands,0.0
232,2066,Natural grasslands,0.0
248,2698,Natural grasslands,0.0
215,2090,Sparsely vegetated areas,0.0
240,3250,Sparsely vegetated areas,0.0
241,1703,Transitional woodland,0.0
211,3074,Sparsely vegetated areas,0.0
191,2372,Bare rocks,0.0
197,2140,Sparsely vegetated areas,0.0
250,1882,Land principally occupied by agriculture,0.0
214,2943,Bare rocks,0.0
188,2546,Bare rocks,0.0
248,1981,Sparsely vegetated areas,0.0
242,2248,Sparsely vegetated areas,0.0
224,2585,Bare rocks,0.0
250,1886,Permanently irrigated land,0.0
200,2867,Bare rocks,0.0
241,2031,Natural grasslands,0.0
246,1953,Natural grasslands,0.0
218,2525,Natural grasslands,0.0
250,1852,Non-Irrigated Arable Land,0.0
250,1849,Inland marshes,0.0
205,1878,Bare rocks,0.0
232,2136,Sparsely vegetated areas,0.0
206,2150,Sparsely vegetated areas,0.0
235,2268,Sparsely vegetated areas,0.0
248,2501,Bare rocks,0.0
212,2737,Bare rocks,0.0
250,1863,Inland marshes,0.0
246,1678,Land principally occupied by agriculture,0.0
200,2641,Bare rocks,0.0
212,2578,Natural grasslands,0.0
234,2145,Natural grasslands,0.0
229,2074,Sparsely vegetated areas,0.0
224,2591,Bare rocks,0.0
243,2226,Sparsely vegetated areas,0.0
237,2099,Bare rocks,0.0
232,2081,Sparsely vegetated areas,0.0
229,2119,Sparsely vegetated areas,0.0
250,1851,Permanently irrigated land,0.0
240,1556,Bare rocks,0.0
171,2859,Bare rocks,0.0
166,2769,Bare rocks,0.0
231,1868,Transitional woodland,0.0
219,2390,Bare rocks,0.0
216,2971,Sparsely vegetated areas,0.0
225,1869,Natural grasslands,0.0
215,2617,Sparsely vegetated areas,0.0
232,2369,Natural grasslands,0.0
249,2528,Sparsely vegetated areas,0.0
240,1852,Sparsely vegetated areas,0.0
247,2307,Sparsely vegetated areas,0.0
202,2514,Natural grasslands,0.0
245,3126,Sparsely vegetated areas,0.0
248,1789,Sparsely vegetated areas,0.0
249,1865,Land principally occupied by agriculture,0.0
241,2525,Bare rocks,0.0
194,1414,Natural grasslands,0.0
250,2197,Sparsely vegetated areas,0.0
224,2116,Bare rocks,0.0
190,2826,Bare rocks,0.0
236,2086,Natural grasslands,0.0
231,3219,Natural grasslands,0.0
249,2191,Sparsely vegetated areas,0.0
242,2243,Natural grasslands,0.0
210,2858,Bare rocks,0.0
242,2368,Bare rocks,0.0
192,2679,Bare rocks,0.0
250,1849,Permanently irrigated land,0.0
197,2654,Bare rocks,0.0
250,1852,Permanently irrigated land,0.0
250,1897,Permanently irrigated land,0.0
245,2875,Sparsely vegetated areas,0.0
244,2833,Sparsely vegetated areas,0.0
218,2313,Natural grasslands,0.0
246,2546,Sparsely vegetated areas,0.0
250,1853,Inland marshes,0.0
229,2177,Sparsely vegetated areas,0.0
250,1857,Permanently irrigated land,0.0
207,3079,Bare rocks,0.0
245,2305,Sparsely vegetated areas,0.0
210,2158,Sparsely vegetated areas,0.0
223,2135,Transitional woodland,0.0
173,2788,Natural grasslands,0.0
250,1851,Inland marshes,0.0
234,2702,Bare rocks,0.0
235,2306,Sparsely vegetated areas,0.0
225,2565,Sparsely vegetated areas,0.0
220,2464,Natural grasslands,0.0
244,2574,Sparsely vegetated areas,0.0
236,3231,Bare rocks,0.0
181,3018,Bare rocks,0.0
250,1894,Sparsely vegetated areas,0.0
250,1850,Inland marshes,0.0
242,2087,Sparsely vegetated areas,0.0
250,1856,Land principally occupied by agriculture,0.0
233,1980,Natural grasslands,0.0
231,2366,Sparsely vegetated areas,0.0
243,2312,Natural grasslands,0.0
148,2459,Bare rocks,0.0
250,1851,Pastures,0.0
249,1981,Sparsely vegetated areas,0.0
229,2175,Sparsely vegetated areas,0.0
246,2460,Natural grasslands,0.0
215,2461,Sparsely vegetated areas,0.0
250,1851,Permanently irrigated land,0.0
250,2449,Sparsely vegetated areas,0.0
